index,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
124040,1983-07-01,32.526,0.528,Lahore,Pakistan,31.35N,73.51E
124041,1983-08-01,31.513,0.395,Lahore,Pakistan,31.35N,73.51E
124042,1983-09-01,30.863000000000003,0.302,Lahore,Pakistan,31.35N,73.51E
124043,1983-10-01,24.85,0.263,Lahore,Pakistan,31.35N,73.51E
124044,1983-11-01,19.172,0.29,Lahore,Pakistan,31.35N,73.51E
124045,1983-12-01,14.108,0.373,Lahore,Pakistan,31.35N,73.51E
124046,1984-01-01,11.799,0.287,Lahore,Pakistan,31.35N,73.51E
124047,1984-02-01,13.52,0.328,Lahore,Pakistan,31.35N,73.51E
124048,1984-03-01,22.483,0.338,Lahore,Pakistan,31.35N,73.51E
124049,1984-04-01,26.726,0.411,Lahore,Pakistan,31.35N,73.51E
124050,1984-05-01,34.39,0.37,Lahore,Pakistan,31.35N,73.51E
124051,1984-06-01,35.59600000000001,0.319,Lahore,Pakistan,31.35N,73.51E
124052,1984-07-01,31.847999999999995,0.305,Lahore,Pakistan,31.35N,73.51E
124053,1984-08-01,31.577,0.442,Lahore,Pakistan,31.35N,73.51E
124054,1984-09-01,28.859,0.344,Lahore,Pakistan,31.35N,73.51E
124055,1984-10-01,24.696,0.302,Lahore,Pakistan,31.35N,73.51E
124056,1984-11-01,19.042,0.332,Lahore,Pakistan,31.35N,73.51E
124057,1984-12-01,13.704,0.306,Lahore,Pakistan,31.35N,73.51E
124058,1985-01-01,12.811,0.208,Lahore,Pakistan,31.35N,73.51E
124059,1985-02-01,16.428,0.303,Lahore,Pakistan,31.35N,73.51E
124060,1985-03-01,22.478,0.465,Lahore,Pakistan,31.35N,73.51E
124061,1985-04-01,26.848000000000003,0.539,Lahore,Pakistan,31.35N,73.51E
124062,1985-05-01,32.673,0.416,Lahore,Pakistan,31.35N,73.51E
124063,1985-06-01,34.785000000000004,0.518,Lahore,Pakistan,31.35N,73.51E
124064,1985-07-01,32.049,0.303,Lahore,Pakistan,31.35N,73.51E
124065,1985-08-01,32.054,0.227,Lahore,Pakistan,31.35N,73.51E
124066,1985-09-01,30.92,0.292,Lahore,Pakistan,31.35N,73.51E
124067,1985-10-01,24.599,0.251,Lahore,Pakistan,31.35N,73.51E
124068,1985-11-01,19.836,0.428,Lahore,Pakistan,31.35N,73.51E
124069,1985-12-01,14.762,0.368,Lahore,Pakistan,31.35N,73.51E
124070,1986-01-01,12.123,0.425,Lahore,Pakistan,31.35N,73.51E
124071,1986-02-01,14.764,0.411,Lahore,Pakistan,31.35N,73.51E
124072,1986-03-01,19.519,0.439,Lahore,Pakistan,31.35N,73.51E
124073,1986-04-01,25.95,0.356,Lahore,Pakistan,31.35N,73.51E
124074,1986-05-01,30.123,0.363,Lahore,Pakistan,31.35N,73.51E
124075,1986-06-01,34.199000000000005,0.316,Lahore,Pakistan,31.35N,73.51E
124076,1986-07-01,31.874,0.358,Lahore,Pakistan,31.35N,73.51E
124077,1986-08-01,31.457,0.337,Lahore,Pakistan,31.35N,73.51E
124078,1986-09-01,30.03,0.349,Lahore,Pakistan,31.35N,73.51E
124079,1986-10-01,25.59,0.359,Lahore,Pakistan,31.35N,73.51E
124080,1986-11-01,20.099,0.231,Lahore,Pakistan,31.35N,73.51E
124081,1986-12-01,13.235,0.222,Lahore,Pakistan,31.35N,73.51E
124082,1987-01-01,13.659,0.312,Lahore,Pakistan,31.35N,73.51E
124083,1987-02-01,16.500999999999998,0.207,Lahore,Pakistan,31.35N,73.51E
124084,1987-03-01,20.736,0.391,Lahore,Pakistan,31.35N,73.51E
124085,1987-04-01,27.033,0.385,Lahore,Pakistan,31.35N,73.51E
124086,1987-05-01,28.37,0.596,Lahore,Pakistan,31.35N,73.51E
124087,1987-06-01,34.047000000000004,0.215,Lahore,Pakistan,31.35N,73.51E
124088,1987-07-01,34.279999999999994,0.416,Lahore,Pakistan,31.35N,73.51E
124089,1987-08-01,33.139,0.561,Lahore,Pakistan,31.35N,73.51E
124090,1987-09-01,32.075,0.361,Lahore,Pakistan,31.35N,73.51E
124091,1987-10-01,26.242,0.188,Lahore,Pakistan,31.35N,73.51E
124092,1987-11-01,19.989,0.4,Lahore,Pakistan,31.35N,73.51E
124093,1987-12-01,14.481,0.394,Lahore,Pakistan,31.35N,73.51E
124094,1988-01-01,14.208,0.1639999999999999,Lahore,Pakistan,31.35N,73.51E
124095,1988-02-01,16.587,0.513,Lahore,Pakistan,31.35N,73.51E
124096,1988-03-01,20.162,0.377,Lahore,Pakistan,31.35N,73.51E
124097,1988-04-01,28.206,0.535,Lahore,Pakistan,31.35N,73.51E
124098,1988-05-01,34.3,0.42,Lahore,Pakistan,31.35N,73.51E
124099,1988-06-01,34.95800000000001,0.495,Lahore,Pakistan,31.35N,73.51E
124100,1988-07-01,32.456999999999994,0.387,Lahore,Pakistan,31.35N,73.51E
124101,1988-08-01,31.466,0.294,Lahore,Pakistan,31.35N,73.51E
124102,1988-09-01,30.444000000000003,0.326,Lahore,Pakistan,31.35N,73.51E
124103,1988-10-01,25.616,0.313,Lahore,Pakistan,31.35N,73.51E
124104,1988-11-01,19.849,0.599,Lahore,Pakistan,31.35N,73.51E
124105,1988-12-01,14.661,0.335,Lahore,Pakistan,31.35N,73.51E
124106,1989-01-01,12.036,0.294,Lahore,Pakistan,31.35N,73.51E
124107,1989-02-01,14.486,0.444,Lahore,Pakistan,31.35N,73.51E
124108,1989-03-01,19.829,0.362,Lahore,Pakistan,31.35N,73.51E
124109,1989-04-01,25.064,0.498,Lahore,Pakistan,31.35N,73.51E
124110,1989-05-01,31.856,0.518,Lahore,Pakistan,31.35N,73.51E
124111,1989-06-01,33.805,0.479,Lahore,Pakistan,31.35N,73.51E
124112,1989-07-01,32.397,0.397,Lahore,Pakistan,31.35N,73.51E
124113,1989-08-01,30.921,0.5579999999999999,Lahore,Pakistan,31.35N,73.51E
124114,1989-09-01,30.469,0.322,Lahore,Pakistan,31.35N,73.51E
124115,1989-10-01,25.999,0.457,Lahore,Pakistan,31.35N,73.51E
124116,1989-11-01,19.701,0.5489999999999999,Lahore,Pakistan,31.35N,73.51E
124117,1989-12-01,14.245,0.397,Lahore,Pakistan,31.35N,73.51E
124118,1990-01-01,14.265,0.54,Lahore,Pakistan,31.35N,73.51E
124119,1990-02-01,15.294,0.271,Lahore,Pakistan,31.35N,73.51E
124120,1990-03-01,19.092,0.419,Lahore,Pakistan,31.35N,73.51E
124121,1990-04-01,26.014,0.327,Lahore,Pakistan,31.35N,73.51E
124122,1990-05-01,33.41,0.562,Lahore,Pakistan,31.35N,73.51E
124123,1990-06-01,35.045,0.254,Lahore,Pakistan,31.35N,73.51E
124124,1990-07-01,32.495,0.392,Lahore,Pakistan,31.35N,73.51E
124125,1990-08-01,31.602,0.269,Lahore,Pakistan,31.35N,73.51E
124126,1990-09-01,30.802,0.108,Lahore,Pakistan,31.35N,73.51E
124127,1990-10-01,25.082,0.4320000000000001,Lahore,Pakistan,31.35N,73.51E
124128,1990-11-01,20.367,0.307,Lahore,Pakistan,31.35N,73.51E
124129,1990-12-01,14.217,0.257,Lahore,Pakistan,31.35N,73.51E
124130,1991-01-01,12.646,0.339,Lahore,Pakistan,31.35N,73.51E
124131,1991-02-01,14.734000000000002,0.596,Lahore,Pakistan,31.35N,73.51E
124132,1991-03-01,19.76,0.971,Lahore,Pakistan,31.35N,73.51E
124133,1991-04-01,24.508000000000003,0.519,Lahore,Pakistan,31.35N,73.51E
124134,1991-05-01,30.845,0.5539999999999999,Lahore,Pakistan,31.35N,73.51E
124135,1991-06-01,34.126000000000005,0.466,Lahore,Pakistan,31.35N,73.51E
124136,1991-07-01,34.151999999999994,0.412,Lahore,Pakistan,31.35N,73.51E
124137,1991-08-01,32.018,0.355,Lahore,Pakistan,31.35N,73.51E
124138,1991-09-01,30.62,0.387,Lahore,Pakistan,31.35N,73.51E
124139,1991-10-01,24.797,0.301,Lahore,Pakistan,31.35N,73.51E
124140,1991-11-01,19.426,0.277,Lahore,Pakistan,31.35N,73.51E
124141,1991-12-01,14.973,0.226,Lahore,Pakistan,31.35N,73.51E
124142,1992-01-01,13.307,0.3229999999999999,Lahore,Pakistan,31.35N,73.51E
124143,1992-02-01,14.629,0.245,Lahore,Pakistan,31.35N,73.51E
124144,1992-03-01,19.673,0.297,Lahore,Pakistan,31.35N,73.51E
124145,1992-04-01,25.227,0.416,Lahore,Pakistan,31.35N,73.51E
124146,1992-05-01,30.464,0.409,Lahore,Pakistan,31.35N,73.51E
124147,1992-06-01,34.427,0.208,Lahore,Pakistan,31.35N,73.51E
124148,1992-07-01,32.143,0.3229999999999999,Lahore,Pakistan,31.35N,73.51E
124149,1992-08-01,31.427,0.26,Lahore,Pakistan,31.35N,73.51E
124150,1992-09-01,29.485,0.375,Lahore,Pakistan,31.35N,73.51E
124151,1992-10-01,25.57,0.294,Lahore,Pakistan,31.35N,73.51E
124152,1992-11-01,19.728,0.574,Lahore,Pakistan,31.35N,73.51E
124153,1992-12-01,15.696,1.047,Lahore,Pakistan,31.35N,73.51E
124154,1993-01-01,12.309,0.524,Lahore,Pakistan,31.35N,73.51E
124155,1993-02-01,17.468,0.562,Lahore,Pakistan,31.35N,73.51E
124156,1993-03-01,18.899,0.282,Lahore,Pakistan,31.35N,73.51E
124157,1993-04-01,26.602,0.638,Lahore,Pakistan,31.35N,73.51E
124158,1993-05-01,33.607,0.517,Lahore,Pakistan,31.35N,73.51E
124159,1993-06-01,34.792,0.66,Lahore,Pakistan,31.35N,73.51E
124160,1993-07-01,31.955,0.4370000000000001,Lahore,Pakistan,31.35N,73.51E
124161,1993-08-01,33.35,0.45,Lahore,Pakistan,31.35N,73.51E
124162,1993-09-01,30.128,0.271,Lahore,Pakistan,31.35N,73.51E
124163,1993-10-01,25.955,0.217,Lahore,Pakistan,31.35N,73.51E
124164,1993-11-01,20.587,0.603,Lahore,Pakistan,31.35N,73.51E
124165,1993-12-01,14.863,0.41,Lahore,Pakistan,31.35N,73.51E
124166,1994-01-01,13.517,0.326,Lahore,Pakistan,31.35N,73.51E
124167,1994-02-01,14.868,0.347,Lahore,Pakistan,31.35N,73.51E
124168,1994-03-01,22.431,0.482,Lahore,Pakistan,31.35N,73.51E
124169,1994-04-01,25.245,0.4320000000000001,Lahore,Pakistan,31.35N,73.51E
124170,1994-05-01,32.854,0.287,Lahore,Pakistan,31.35N,73.51E
124171,1994-06-01,35.555,0.522,Lahore,Pakistan,31.35N,73.51E
124172,1994-07-01,32.395999999999994,0.4,Lahore,Pakistan,31.35N,73.51E
124173,1994-08-01,31.554,0.371,Lahore,Pakistan,31.35N,73.51E
124174,1994-09-01,29.317,0.211,Lahore,Pakistan,31.35N,73.51E
124175,1994-10-01,24.833,0.231,Lahore,Pakistan,31.35N,73.51E
124176,1994-11-01,20.42,0.273,Lahore,Pakistan,31.35N,73.51E
124177,1994-12-01,14.387,0.359,Lahore,Pakistan,31.35N,73.51E
124178,1995-01-01,12.255999999999998,0.272,Lahore,Pakistan,31.35N,73.51E
124179,1995-02-01,15.53,0.25,Lahore,Pakistan,31.35N,73.51E
124180,1995-03-01,19.603,0.317,Lahore,Pakistan,31.35N,73.51E
124181,1995-04-01,24.738000000000003,0.39,Lahore,Pakistan,31.35N,73.51E
124182,1995-05-01,32.804,0.248,Lahore,Pakistan,31.35N,73.51E
124183,1995-06-01,35.878,0.384,Lahore,Pakistan,31.35N,73.51E
124184,1995-07-01,32.562999999999995,0.234,Lahore,Pakistan,31.35N,73.51E
124185,1995-08-01,30.793000000000003,0.682,Lahore,Pakistan,31.35N,73.51E
124186,1995-09-01,30.646,0.32,Lahore,Pakistan,31.35N,73.51E
124187,1995-10-01,26.264,0.405,Lahore,Pakistan,31.35N,73.51E
124188,1995-11-01,19.711,0.29,Lahore,Pakistan,31.35N,73.51E
124189,1995-12-01,14.214,0.286,Lahore,Pakistan,31.35N,73.51E
124190,1996-01-01,12.701,0.5489999999999999,Lahore,Pakistan,31.35N,73.51E
124191,1996-02-01,16.085,0.319,Lahore,Pakistan,31.35N,73.51E
124192,1996-03-01,21.484,0.187,Lahore,Pakistan,31.35N,73.51E
124193,1996-04-01,27.203000000000003,0.3670000000000001,Lahore,Pakistan,31.35N,73.51E
124194,1996-05-01,31.061,0.518,Lahore,Pakistan,31.35N,73.51E
124195,1996-06-01,32.672000000000004,0.861,Lahore,Pakistan,31.35N,73.51E
124196,1996-07-01,32.745999999999995,0.337,Lahore,Pakistan,31.35N,73.51E
124197,1996-08-01,31.029,0.204,Lahore,Pakistan,31.35N,73.51E
124198,1996-09-01,30.566,0.198,Lahore,Pakistan,31.35N,73.51E
124199,1996-10-01,25.046,0.305,Lahore,Pakistan,31.35N,73.51E
124200,1996-11-01,18.909,0.1669999999999999,Lahore,Pakistan,31.35N,73.51E
124201,1996-12-01,13.624,0.5660000000000001,Lahore,Pakistan,31.35N,73.51E
124202,1997-01-01,12.127,0.8009999999999999,Lahore,Pakistan,31.35N,73.51E
124203,1997-02-01,15.375,0.346,Lahore,Pakistan,31.35N,73.51E
124204,1997-03-01,20.249,0.206,Lahore,Pakistan,31.35N,73.51E
124205,1997-04-01,24.78,0.509,Lahore,Pakistan,31.35N,73.51E
124206,1997-05-01,29.413,0.594,Lahore,Pakistan,31.35N,73.51E
124207,1997-06-01,32.825,0.514,Lahore,Pakistan,31.35N,73.51E
124208,1997-07-01,33.099999999999994,0.618,Lahore,Pakistan,31.35N,73.51E
124209,1997-08-01,31.285,0.464,Lahore,Pakistan,31.35N,73.51E
124210,1997-09-01,31.008000000000003,0.412,Lahore,Pakistan,31.35N,73.51E
124211,1997-10-01,23.324,0.86,Lahore,Pakistan,31.35N,73.51E
124212,1997-11-01,18.783,0.351,Lahore,Pakistan,31.35N,73.51E
124213,1997-12-01,12.823,0.311,Lahore,Pakistan,31.35N,73.51E
124214,1998-01-01,12.705,0.194,Lahore,Pakistan,31.35N,73.51E
124215,1998-02-01,15.733,0.199,Lahore,Pakistan,31.35N,73.51E
124216,1998-03-01,19.368,0.282,Lahore,Pakistan,31.35N,73.51E
124217,1998-04-01,27.345,0.275,Lahore,Pakistan,31.35N,73.51E
124218,1998-05-01,32.864000000000004,0.417,Lahore,Pakistan,31.35N,73.51E
124219,1998-06-01,34.543000000000006,0.354,Lahore,Pakistan,31.35N,73.51E
124220,1998-07-01,33.032,0.335,Lahore,Pakistan,31.35N,73.51E
124221,1998-08-01,32.483000000000004,0.258,Lahore,Pakistan,31.35N,73.51E
124222,1998-09-01,30.477,0.5489999999999999,Lahore,Pakistan,31.35N,73.51E
124223,1998-10-01,26.491,0.318,Lahore,Pakistan,31.35N,73.51E
124224,1998-11-01,20.021,0.496,Lahore,Pakistan,31.35N,73.51E
124225,1998-12-01,13.913,0.46,Lahore,Pakistan,31.35N,73.51E
124226,1999-01-01,12.369000000000002,0.481,Lahore,Pakistan,31.35N,73.51E
124227,1999-02-01,16.469,0.148,Lahore,Pakistan,31.35N,73.51E
124228,1999-03-01,21.313,0.3720000000000001,Lahore,Pakistan,31.35N,73.51E
124229,1999-04-01,28.979,0.258,Lahore,Pakistan,31.35N,73.51E
124230,1999-05-01,33.309,0.428,Lahore,Pakistan,31.35N,73.51E
124231,1999-06-01,33.941,0.546,Lahore,Pakistan,31.35N,73.51E
124232,1999-07-01,33.369,0.439,Lahore,Pakistan,31.35N,73.51E
124233,1999-08-01,32.168,0.139,Lahore,Pakistan,31.35N,73.51E
124234,1999-09-01,31.621,0.316,Lahore,Pakistan,31.35N,73.51E
124235,1999-10-01,26.987,0.501,Lahore,Pakistan,31.35N,73.51E
124236,1999-11-01,20.535,0.66,Lahore,Pakistan,31.35N,73.51E
124237,1999-12-01,14.936,0.391,Lahore,Pakistan,31.35N,73.51E
124238,2000-01-01,12.792,0.514,Lahore,Pakistan,31.35N,73.51E
124239,2000-02-01,14.339,0.411,Lahore,Pakistan,31.35N,73.51E
124240,2000-03-01,20.309,0.449,Lahore,Pakistan,31.35N,73.51E
124241,2000-04-01,29.072,0.402,Lahore,Pakistan,31.35N,73.51E
124242,2000-05-01,34.845,0.347,Lahore,Pakistan,31.35N,73.51E
124243,2000-06-01,34.299,0.385,Lahore,Pakistan,31.35N,73.51E
124244,2000-07-01,32.302,0.524,Lahore,Pakistan,31.35N,73.51E
124245,2000-08-01,32.255,0.378,Lahore,Pakistan,31.35N,73.51E
124246,2000-09-01,30.438,0.215,Lahore,Pakistan,31.35N,73.51E
124247,2000-10-01,27.395,0.177,Lahore,Pakistan,31.35N,73.51E
124248,2000-11-01,20.64,0.191,Lahore,Pakistan,31.35N,73.51E
124249,2000-12-01,15.195,0.269,Lahore,Pakistan,31.35N,73.51E
124250,2001-01-01,11.853,0.682,Lahore,Pakistan,31.35N,73.51E
124251,2001-02-01,16.701,0.315,Lahore,Pakistan,31.35N,73.51E
124252,2001-03-01,21.885,0.341,Lahore,Pakistan,31.35N,73.51E
124253,2001-04-01,26.814,1.296,Lahore,Pakistan,31.35N,73.51E
124254,2001-05-01,33.924,0.363,Lahore,Pakistan,31.35N,73.51E
124255,2001-06-01,32.882000000000005,0.684,Lahore,Pakistan,31.35N,73.51E
124256,2001-07-01,32.090999999999994,0.474,Lahore,Pakistan,31.35N,73.51E
124257,2001-08-01,32.562,0.332,Lahore,Pakistan,31.35N,73.51E
124258,2001-09-01,30.615,0.253,Lahore,Pakistan,31.35N,73.51E
124259,2001-10-01,27.015,0.285,Lahore,Pakistan,31.35N,73.51E
124260,2001-11-01,20.501,0.279,Lahore,Pakistan,31.35N,73.51E
124261,2001-12-01,15.306,0.271,Lahore,Pakistan,31.35N,73.51E
124262,2002-01-01,12.844,0.467,Lahore,Pakistan,31.35N,73.51E
124263,2002-02-01,15.569,0.258,Lahore,Pakistan,31.35N,73.51E
124264,2002-03-01,22.269,0.251,Lahore,Pakistan,31.35N,73.51E
124265,2002-04-01,28.641,0.273,Lahore,Pakistan,31.35N,73.51E
124266,2002-05-01,34.396,0.255,Lahore,Pakistan,31.35N,73.51E
124267,2002-06-01,34.613,0.269,Lahore,Pakistan,31.35N,73.51E
124268,2002-07-01,34.564,0.237,Lahore,Pakistan,31.35N,73.51E
124269,2002-08-01,32.718,0.283,Lahore,Pakistan,31.35N,73.51E
124270,2002-09-01,29.322,0.311,Lahore,Pakistan,31.35N,73.51E
124271,2002-10-01,26.461,0.265,Lahore,Pakistan,31.35N,73.51E
124272,2002-11-01,20.609,0.277,Lahore,Pakistan,31.35N,73.51E
124273,2002-12-01,15.308,0.474,Lahore,Pakistan,31.35N,73.51E
124274,2003-01-01,11.285,1.1,Lahore,Pakistan,31.35N,73.51E
124275,2003-02-01,15.578,0.326,Lahore,Pakistan,31.35N,73.51E
124276,2003-03-01,20.81,0.3229999999999999,Lahore,Pakistan,31.35N,73.51E
124277,2003-04-01,28.078000000000003,0.516,Lahore,Pakistan,31.35N,73.51E
124278,2003-05-01,31.784,0.4270000000000001,Lahore,Pakistan,31.35N,73.51E
124279,2003-06-01,35.15600000000001,0.473,Lahore,Pakistan,31.35N,73.51E
124280,2003-07-01,32.379999999999995,0.458,Lahore,Pakistan,31.35N,73.51E
124281,2003-08-01,31.92,0.336,Lahore,Pakistan,31.35N,73.51E
124282,2003-09-01,30.605,0.281,Lahore,Pakistan,31.35N,73.51E
124283,2003-10-01,25.63000000000001,0.3229999999999999,Lahore,Pakistan,31.35N,73.51E
124284,2003-11-01,18.777,0.33,Lahore,Pakistan,31.35N,73.51E
124285,2003-12-01,14.562,0.293,Lahore,Pakistan,31.35N,73.51E
124286,2004-01-01,12.994000000000002,0.279,Lahore,Pakistan,31.35N,73.51E
124287,2004-02-01,17.075,0.304,Lahore,Pakistan,31.35N,73.51E
124288,2004-03-01,24.448,0.316,Lahore,Pakistan,31.35N,73.51E
124289,2004-04-01,29.254,0.5710000000000001,Lahore,Pakistan,31.35N,73.51E
124290,2004-05-01,32.825,0.476,Lahore,Pakistan,31.35N,73.51E
124291,2004-06-01,33.276,0.39,Lahore,Pakistan,31.35N,73.51E
124292,2004-07-01,33.631,0.319,Lahore,Pakistan,31.35N,73.51E
124293,2004-08-01,31.688,0.304,Lahore,Pakistan,31.35N,73.51E
124294,2004-09-01,31.308000000000003,0.399,Lahore,Pakistan,31.35N,73.51E
124295,2004-10-01,24.637,0.33,Lahore,Pakistan,31.35N,73.51E
124296,2004-11-01,20.239,0.411,Lahore,Pakistan,31.35N,73.51E
124297,2004-12-01,15.251,0.665,Lahore,Pakistan,31.35N,73.51E
124298,2005-01-01,12.249,0.455,Lahore,Pakistan,31.35N,73.51E
124299,2005-02-01,14.54,0.239,Lahore,Pakistan,31.35N,73.51E
124300,2005-03-01,21.331,0.27,Lahore,Pakistan,31.35N,73.51E
124301,2005-04-01,26.608,0.436,Lahore,Pakistan,31.35N,73.51E
124302,2005-05-01,30.691,0.591,Lahore,Pakistan,31.35N,73.51E
124303,2005-06-01,35.494,0.464,Lahore,Pakistan,31.35N,73.51E
124304,2005-07-01,32.095,0.396,Lahore,Pakistan,31.35N,73.51E
124305,2005-08-01,32.899,0.401,Lahore,Pakistan,31.35N,73.51E
124306,2005-09-01,30.538,0.337,Lahore,Pakistan,31.35N,73.51E
124307,2005-10-01,26.27,0.354,Lahore,Pakistan,31.35N,73.51E
124308,2005-11-01,19.68,0.3229999999999999,Lahore,Pakistan,31.35N,73.51E
124309,2005-12-01,13.559,0.394,Lahore,Pakistan,31.35N,73.51E
124310,2006-01-01,13.254,0.277,Lahore,Pakistan,31.35N,73.51E
124311,2006-02-01,18.858,0.715,Lahore,Pakistan,31.35N,73.51E
124312,2006-03-01,20.321,0.436,Lahore,Pakistan,31.35N,73.51E
124313,2006-04-01,24.852,2.577,Lahore,Pakistan,31.35N,73.51E
124314,2006-05-01,34.483999999999995,0.393,Lahore,Pakistan,31.35N,73.51E
124315,2006-06-01,33.480000000000004,0.297,Lahore,Pakistan,31.35N,73.51E
124316,2006-07-01,33.244,0.212,Lahore,Pakistan,31.35N,73.51E
124317,2006-08-01,31.839,0.243,Lahore,Pakistan,31.35N,73.51E
124318,2006-09-01,30.214,0.17,Lahore,Pakistan,31.35N,73.51E
124319,2006-10-01,26.853,0.161,Lahore,Pakistan,31.35N,73.51E
124320,2006-11-01,20.317,0.193,Lahore,Pakistan,31.35N,73.51E
124321,2006-12-01,14.279000000000002,0.43,Lahore,Pakistan,31.35N,73.51E
124322,2007-01-01,12.949000000000002,0.293,Lahore,Pakistan,31.35N,73.51E
124323,2007-02-01,16.111,0.189,Lahore,Pakistan,31.35N,73.51E
124324,2007-03-01,20.473,0.218,Lahore,Pakistan,31.35N,73.51E
124325,2007-04-01,29.688,0.629,Lahore,Pakistan,31.35N,73.51E
124326,2007-05-01,32.876,0.348,Lahore,Pakistan,31.35N,73.51E
124327,2007-06-01,33.921,0.159,Lahore,Pakistan,31.35N,73.51E
124328,2007-07-01,32.657,0.228,Lahore,Pakistan,31.35N,73.51E
124329,2007-08-01,32.685,0.345,Lahore,Pakistan,31.35N,73.51E
124330,2007-09-01,30.49,0.245,Lahore,Pakistan,31.35N,73.51E
124331,2007-10-01,25.768,0.178,Lahore,Pakistan,31.35N,73.51E
124332,2007-11-01,20.337,0.204,Lahore,Pakistan,31.35N,73.51E
124333,2007-12-01,13.918,0.338,Lahore,Pakistan,31.35N,73.51E
124334,2008-01-01,11.474,0.271,Lahore,Pakistan,31.35N,73.51E
124335,2008-02-01,14.741,0.384,Lahore,Pakistan,31.35N,73.51E
124336,2008-03-01,23.96,0.354,Lahore,Pakistan,31.35N,73.51E
124337,2008-04-01,26.641,0.557,Lahore,Pakistan,31.35N,73.51E
124338,2008-05-01,31.962,0.326,Lahore,Pakistan,31.35N,73.51E
124339,2008-06-01,32.859,0.34,Lahore,Pakistan,31.35N,73.51E
124340,2008-07-01,32.904999999999994,0.32,Lahore,Pakistan,31.35N,73.51E
124341,2008-08-01,31.183000000000003,0.334,Lahore,Pakistan,31.35N,73.51E
124342,2008-09-01,29.973000000000003,0.144,Lahore,Pakistan,31.35N,73.51E
124343,2008-10-01,27.257,0.293,Lahore,Pakistan,31.35N,73.51E
124344,2008-11-01,20.205,0.355,Lahore,Pakistan,31.35N,73.51E
124345,2008-12-01,15.522,0.39,Lahore,Pakistan,31.35N,73.51E
124346,2009-01-01,14.174,0.304,Lahore,Pakistan,31.35N,73.51E
124347,2009-02-01,17.152,0.223,Lahore,Pakistan,31.35N,73.51E
124348,2009-03-01,21.83,0.324,Lahore,Pakistan,31.35N,73.51E
124349,2009-04-01,27.062,0.269,Lahore,Pakistan,31.35N,73.51E
124350,2009-05-01,33.104,0.4,Lahore,Pakistan,31.35N,73.51E
124351,2009-06-01,34.687000000000005,0.349,Lahore,Pakistan,31.35N,73.51E
124352,2009-07-01,33.29,0.269,Lahore,Pakistan,31.35N,73.51E
124353,2009-08-01,32.668,0.347,Lahore,Pakistan,31.35N,73.51E
124354,2009-09-01,30.729,0.284,Lahore,Pakistan,31.35N,73.51E
124355,2009-10-01,26.056,0.464,Lahore,Pakistan,31.35N,73.51E
124356,2009-11-01,18.989,0.31,Lahore,Pakistan,31.35N,73.51E
124357,2009-12-01,14.648,0.299,Lahore,Pakistan,31.35N,73.51E
124358,2010-01-01,11.81,1.301,Lahore,Pakistan,31.35N,73.51E
124359,2010-02-01,16.91,0.312,Lahore,Pakistan,31.35N,73.51E
124360,2010-03-01,24.657,0.425,Lahore,Pakistan,31.35N,73.51E
124361,2010-04-01,30.534,0.341,Lahore,Pakistan,31.35N,73.51E
124362,2010-05-01,33.896,0.282,Lahore,Pakistan,31.35N,73.51E
124363,2010-06-01,33.97000000000001,0.287,Lahore,Pakistan,31.35N,73.51E
124364,2010-07-01,32.444,0.303,Lahore,Pakistan,31.35N,73.51E
124365,2010-08-01,31.18,0.295,Lahore,Pakistan,31.35N,73.51E
124366,2010-09-01,29.795,0.239,Lahore,Pakistan,31.35N,73.51E
124367,2010-10-01,27.029,0.225,Lahore,Pakistan,31.35N,73.51E
124368,2010-11-01,19.971,0.462,Lahore,Pakistan,31.35N,73.51E
124369,2010-12-01,13.539,0.343,Lahore,Pakistan,31.35N,73.51E
124370,2011-01-01,11.407,0.44,Lahore,Pakistan,31.35N,73.51E
124371,2011-02-01,15.970999999999998,0.299,Lahore,Pakistan,31.35N,73.51E
124372,2011-03-01,21.948,0.362,Lahore,Pakistan,31.35N,73.51E
124373,2011-04-01,26.235,0.36,Lahore,Pakistan,31.35N,73.51E
124374,2011-05-01,34.134,0.288,Lahore,Pakistan,31.35N,73.51E
124375,2011-06-01,34.013000000000005,0.488,Lahore,Pakistan,31.35N,73.51E
124376,2011-07-01,32.325,0.506,Lahore,Pakistan,31.35N,73.51E
124377,2011-08-01,31.273000000000003,0.298,Lahore,Pakistan,31.35N,73.51E
124378,2011-09-01,29.856,0.327,Lahore,Pakistan,31.35N,73.51E
124379,2011-10-01,26.483,0.183,Lahore,Pakistan,31.35N,73.51E
124380,2011-11-01,21.799,0.287,Lahore,Pakistan,31.35N,73.51E
124381,2011-12-01,14.259,0.409,Lahore,Pakistan,31.35N,73.51E
124382,2012-01-01,12.013,0.422,Lahore,Pakistan,31.35N,73.51E
124383,2012-02-01,14.18,0.264,Lahore,Pakistan,31.35N,73.51E
124384,2012-03-01,21.212,0.333,Lahore,Pakistan,31.35N,73.51E
124385,2012-04-01,26.697,0.36,Lahore,Pakistan,31.35N,73.51E
124386,2012-05-01,33.013000000000005,0.39,Lahore,Pakistan,31.35N,73.51E
124387,2012-06-01,35.649,0.245,Lahore,Pakistan,31.35N,73.51E
124388,2012-07-01,34.235,0.304,Lahore,Pakistan,31.35N,73.51E
